Wine,link,Link_wine,image_link,image_names
Lamaione Toscana 2000,https://www.vivino.com/IT/en/tenuta-castelgiocondo-lamaione-toscana-2000/w/1098915,https://www.wine-searcher.com/find/tenuta+castelgiocondo+lamaione+toscana/2000/#t4,https://images.vivino.com/thumbs/PlozQHHmSjOUwFGPNrKc1g_pb_x600.png,LamaioneToscana2000.png
Brunello di Montalcino 2015,https://www.vivino.com/IT/en/it-villa-poggio-salvi-brunello-di-montalcino-2015/w/73412,https://www.wine-searcher.com/find/it+villa+poggio+salvi+brunello+di+montalcino/2015/#t4,https://images.vivino.com/thumbs/uAuj0_XdQIW6LtBHLCoKYw_pb_x600.png,BrunellodiMontalcino2015.png
Chianti Classico 2016,https://www.vivino.com/IT/en/castello-la-leccia-chianti-classico-2016/w/1171729,https://www.wine-searcher.com/find/castello+la+leccia+chianti+classico/2016/#t4,https://images.vivino.com/thumbs/IA-8Ulq7Qs2aiu8YYLT_nA_pb_x600.png,ChiantiClassico2016.png
Brunello di Montalcino 2017,https://www.vivino.com/IT/en/it-ventolaio-brunello-di-montalcino-2017/w/1235149,https://www.wine-searcher.com/find/it+ventolaio+brunello+di+montalcino/2017/#t4,https://images.vivino.com/thumbs/CHll0kutSMa-vnxLJjvweg_pb_x600.png,BrunellodiMontalcino2017.png
Rosso di Montalcino 2016,https://www.vivino.com/IT/en/azienda-agricola-agrtiturismo-verbena-rosso-di-montalcino-2016/w/19703,https://www.wine-searcher.com/find/azienda+agricola+agrtiturismo+verbena+rosso+di+montalcino/2016/#t4,https://images.vivino.com/thumbs/z9Mi_nG-RCa_mR_f5PIAzg_pb_x600.png,RossodiMontalcino2016.png
Sy Unocinquantasei 2009,https://www.vivino.com/IT/en/casavyc-sy-unocinquantasei-2009/w/1546687,https://www.wine-searcher.com/find/casavyc+sy+unocinquantasei/2009/#t4,https://images.vivino.com/thumbs/3WMnZdZqQt20oP2AAkPvtg_pb_x600.png,SyUnocinquantasei2009.png
Chianti Classico 2001,https://www.vivino.com/IT/en/it-agricola-querciabella-chianti-classico-2001/w/1147819,https://www.wine-searcher.com/find/it+agricola+querciabella+chianti+classico/2001/#t4,https://images.vivino.com/thumbs/yB0u8M6OR3GjoPXCt-t7Qg_pb_x600.png,ChiantiClassico2001.png
Chianti Classico 2014,https://www.vivino.com/IT/en/it-agricola-querciabella-chianti-classico-2014/w/1147819,https://www.wine-searcher.com/find/it+agricola+querciabella+chianti+classico/2014/#t4,https://images.vivino.com/thumbs/yB0u8M6OR3GjoPXCt-t7Qg_pb_x600.png,ChiantiClassico2014.png
Chianti Classico Riserva 2014,https://www.vivino.com/IT/en/it-agricola-querciabella-chianti-classico-riserva-2014/w/2030017,https://www.wine-searcher.com/find/it+agricola+querciabella+chianti+classico+riserva/2014/#t4,https://images.vivino.com/thumbs/KaRqtTFMRRusAtpY1Fpn9g_pb_x600.png,ChiantiClassicoRiserva2014.png
Cosimo 2016,https://www.vivino.com/IT/en/cosimo-maria-masini-cosimo-2016/w/1773053,https://www.wine-searcher.com/find/cosimo+maria+masini+cosimo/2016/#t4,https://images.vivino.com/thumbs/APVCIyW6QauEe5x7uRvVrA_pb_x600.png,Cosimo2016.png
Monteficalle 2020,https://www.vivino.com/IT/en/montefioralle-monteficalle-toscana-2020/w/2427204,https://www.wine-searcher.com/find/montefioralle+monteficalle+toscana/2020/#t4,https://images.vivino.com/thumbs/9G7e7KzGTVW8yIT8PDhWhQ_150x200.jpg,Monteficalle2020.png
Chianti Classico 2018,https://www.vivino.com/IT/en/castello-la-leccia-chianti-classico-2018/w/1171729,https://www.wine-searcher.com/find/castello+la+leccia+chianti+classico/2018/#t4,https://images.vivino.com/thumbs/IA-8Ulq7Qs2aiu8YYLT_nA_pb_x600.png,ChiantiClassico2018.png
Bianco 2016,https://www.vivino.com/IT/en/campriano-toscana-bianco-2016/w/2572472,https://www.wine-searcher.com/find/campriano+toscana+bianco/2016/#t4,https://images.vivino.com/thumbs/_RILrbxWSFihcK_dTtp3Pw_150x200.jpg,Bianco2016.png
Toscana 2012,https://www.vivino.com/IT/en/cerbaiona-toscana-2012/w/1155437,https://www.wine-searcher.com/find/cerbaiona+toscana/2012/#t4,https://images.vivino.com/thumbs/0agF4CytQeuNUasYfRGGdA_pb_x600.png,Toscana2012.png
Riserva Di Fizzano Chianti Classico Gran Selezione 2013,https://www.vivino.com/IT/en/rocca-delle-macie-riserva-di-fizzano-chianti-classico-gran-selezione-2013/w/1145899,https://www.wine-searcher.com/find/rocca+delle+macie+riserva+di+fizzano+chianti+classico+gran+selezione/2013/#t4,https://images.vivino.com/thumbs/49xuPfzdRVOD6PYfZXp5yQ_pb_x600.png,RiservaDiFizzanoChiantiClassicoGranSelezione2013.png
Pas Dosé Blanc de Blancs 2018,https://www.vivino.com/IT/en/fattoria-montellori-pas-dose-blanc-de-blancs-2018/w/1576226,https://www.wine-searcher.com/find/fattoria+montellori+pas+dose+blanc+de+blancs/2018/#t4,https://images.vivino.com/thumbs/jvHnt6yISxad_iJEaP01HA_150x200.jpg,PasDoséBlancdeBlancs2018.png
Le Stanze Toscana 2003,https://www.vivino.com/IT/en/azienda-agricola-poliziano-le-stanze-toscana-2003/w/18796,https://www.wine-searcher.com/find/azienda+agricola+poliziano+le+stanze+toscana/2003/#t4,https://images.vivino.com/thumbs/Cz_TuSzuSaOtNoBm2OjJvQ_pb_x600.png,LeStanzeToscana2003.png
Leonia Cuvée Voyage Brut 2019,https://www.vivino.com/IT/en/frescobaldi-tuscany-leonia-cuvee-voyage-brut-2019/w/10126248,https://www.wine-searcher.com/find/frescobaldi+tuscany+leonia+cuvee+voyage+brut/2019/#t4,https://images.vivino.com/thumbs/UC7ZcZSdSpqSCnzmCVB4rg_pb_x600.png,LeoniaCuvéeVoyageBrut2019.png
Benefizio Riserva Pomino Bianco 2016,https://www.vivino.com/IT/en/castello-pomino-benefizio-riserva-pomino-bianco-2016/w/1127204,https://www.wine-searcher.com/find/castello+pomino+benefizio+riserva+pomino+bianco/2016/#t4,https://images.vivino.com/thumbs/TVYztpxQT42eTGHwXhXjeA_pb_x600.png,BenefizioRiservaPominoBianco2016.png
Amore e Magia 2014,https://www.vivino.com/IT/en/podere-le-ripi-amore-e-magia-2014/w/1296070,https://www.wine-searcher.com/find/podere+le+ripi+amore+e+magia/2014/#t4,https://images.vivino.com/thumbs/Wtqyu42lR2yJSnAA7ROhWw_pb_x600.png,AmoreeMagia2014.png
Chianti Rufina Riserva 2016,https://www.vivino.com/IT/en/frascole-chianti-rufina-riserva-2016/w/1743602,https://www.wine-searcher.com/find/frascole+chianti+rufina+riserva/2016/#t4,https://images.vivino.com/thumbs/iOd-XF4VSAW3QpiUG4U06Q_pb_x600.png,ChiantiRufinaRiserva2016.png
Rosso di Montalcino 2016,https://www.vivino.com/IT/en/la-gerla-tuscany-rosso-di-montalcino-2016/w/15946,https://www.wine-searcher.com/find/la+gerla+tuscany+rosso+di+montalcino/2016/#t4,https://images.vivino.com/thumbs/mpuxsN1ARjWciQs3AmBmPw_pb_x600.png,RossodiMontalcino2016.png
Prezioso 2019,https://www.vivino.com/IT/en/ravazzi-prezioso-collezione-privata-2019/w/2852420,https://www.wine-searcher.com/find/ravazzi+prezioso+collezione+privata/2019/#t4,https://images.vivino.com/thumbs/6L7rOtdxRlC7jLYl24X5ng_pb_x600.png,Prezioso2019.png
Vigna alla Sughera Sangiovese 2012,https://www.vivino.com/IT/en/it-i-mandorli-vigna-alla-sughera-sangiovese-2012/w/1650943,https://www.wine-searcher.com/find/it+i+mandorli+vigna+alla+sughera+sangiovese/2012/#t4,https://images.vivino.com/thumbs/qjazpU6NR4qRTJUAMRdzUA_pb_x600.png,VignaallaSugheraSangiovese2012.png
Costa Toscana Bianco 2021,https://www.vivino.com/IT/en/fabbrica-di-san-martino-costa-toscana-bianco-2021/w/1249385,https://www.wine-searcher.com/find/fabbrica+di+san+martino+costa+toscana+bianco/2021/#t4,https://images.vivino.com/thumbs/Sw7lCcbFT_23cK5OFVTDUQ_150x200.jpg,CostaToscanaBianco2021.png
Aetos Orcia Sangiovese 2018,https://www.vivino.com/IT/en/tenuta-sanoner-aetos-orcia-sangiovese-2018/w/3096951,https://www.wine-searcher.com/find/tenuta+sanoner+aetos+orcia+sangiovese/2018/#t4,https://images.vivino.com/thumbs/5okvI1HiTECEMgpOdg9xxQ_pb_x600.png,AetosOrciaSangiovese2018.png
Nina 2021,https://www.vivino.com/IT/en/podere-la-pace-nina-2021/w/6977002,https://www.wine-searcher.com/find/podere+la+pace+nina/2021/#t4,https://images.vivino.com/thumbs/gNYDgdBbQzSZcjfwRCPzfw_pb_x600.png,Nina2021.png
Terre a Mano Carmignano Rosso 2014,https://www.vivino.com/IT/en/bacchereto-terre-a-mano-carmignano-rosso-2014/w/1209001,https://www.wine-searcher.com/find/bacchereto+terre+a+mano+carmignano+rosso/2014/#t4,https://images.vivino.com/thumbs/3rlVN4p8QjSrVyUSkfULdg_pb_x600.png,TerreaManoCarmignanoRosso2014.png
Numero Dieci Greco 2011,https://www.vivino.com/IT/en/sassotondo-greco-numero-dieci-2011/w/3679167,https://www.wine-searcher.com/find/sassotondo+greco+numero+dieci/2011/#t4,https://images.vivino.com/thumbs/xkGU2O6JR3K8uLfJfWXm7g_pb_x600.png,NumeroDieciGreco2011.png
Alea Ludendo Aleatico Passito dell’Elba 2021,https://www.vivino.com/IT/en/ripalte-alea-ludendo-aleatico-passito-dell-elba-2021/w/1311338,https://www.wine-searcher.com/find/ripalte+alea+ludendo+aleatico+passito+dell+elba/2021/#t4,https://images.vivino.com/thumbs/50-TvoBeTY6k3TQTqCjxSg_150x200.jpg,AleaLudendoAleaticoPassitodell’Elba2021.png
Giovin Re 2018,https://www.vivino.com/IT/en/michele-satta-giovin-re-2018/w/82724,https://www.wine-searcher.com/find/michele+satta+giovin+re/2018/#t4,https://images.vivino.com/thumbs/POCfUYocTpCfkeNyUyxw-w_pb_x600.png,GiovinRe2018.png
Migliara Syrah 1996,https://www.vivino.com/IT/en/tenimenti-d-alessandro-migliara-syrah-1996/w/1209957,https://www.wine-searcher.com/find/tenimenti+d+alessandro+migliara+syrah/1996/#t4,https://images.vivino.com/thumbs/i6LWaphISO2zjLaGS6HO5w_pb_x600.png,MigliaraSyrah1996.png
Astraio Viognier 2009,https://www.vivino.com/IT/en/it-rocca-di-montemassi-astraio-viognier-2009/w/1872863,https://www.wine-searcher.com/find/it+rocca+di+montemassi+astraio+viognier/2009/#t4,https://images.vivino.com/thumbs/7n9qDCn_RViqwF6TA1_5lg_pb_x600.png,AstraioViognier2009.png
Colli Della Toscana Centrale La Corte 1993,https://www.vivino.com/IT/en/castello-di-querceto-colli-della-toscana-centrale-la-corte-1993/w/15629,https://www.wine-searcher.com/find/castello+di+querceto+colli+della+toscana+centrale+la+corte/1993/#t4,https://images.vivino.com/thumbs/FrotBvCdRjKOjJPXOCuccA_pb_x600.png,ColliDellaToscanaCentraleLaCorte1993.png
Cultus Boni Chianti Classico Riserva 2018,https://www.vivino.com/IT/en/badia-a-coltibuono-cultus-boni-chianti-classico-riserva-2018/w/1478423,https://www.wine-searcher.com/find/badia+a+coltibuono+cultus+boni+chianti+classico+riserva/2018/#t4,https://images.vivino.com/thumbs/bxb-IoeHTIWqK2S31LUd9Q_pb_x600.png,CultusBoniChiantiClassicoRiserva2018.png
Bolgheri Vermentino 2018,https://www.vivino.com/IT/en/grattamacco-bolgheri-vermentino-2018/w/87678,https://www.wine-searcher.com/find/grattamacco+bolgheri+vermentino/2018/#t4,https://images.vivino.com/thumbs/4AG2gR5mR62yd7bx5-kFZQ_pb_x600.png,BolgheriVermentino2018.png
Vinsanto del Chianti Classico 2016,https://www.vivino.com/IT/en/antinori-tuscany-marchesi-antinori-vinsanto-del-chianti-classico-2016/w/1208032,https://www.wine-searcher.com/find/antinori+tuscany+marchesi+antinori+vinsanto+del+chianti+classico/2016/#t4,https://images.vivino.com/thumbs/oFRo1NMmTrG0M_6mi383hg_pb_x600.png,VinsantodelChiantiClassico2016.png
Chianti Classico Riserva 2014,https://www.vivino.com/IT/en/lamole-di-lamole-chianti-classico-riserva-2014/w/1190087,https://www.wine-searcher.com/find/lamole+di+lamole+chianti+classico+riserva/2014/#t4,https://images.vivino.com/thumbs/vheVqwpRQs2kNisC-8Fr5Q_pb_x600.png,ChiantiClassicoRiserva2014.png
Pugnitello 2008,https://www.vivino.com/IT/en/san-felice-pugnitello-2008/w/16199,https://www.wine-searcher.com/find/san+felice+pugnitello/2008/#t4,https://images.vivino.com/thumbs/ZyKMOYCWTRu85LGT9QVrHw_pb_x600.png,Pugnitello2008.png
Chianti Classico 2018,https://www.vivino.com/IT/en/caparsa-chianti-classico-chianti-classico-2018/w/7132977,https://www.wine-searcher.com/find/caparsa+chianti+classico+chianti+classico/2018/#t4,https://images.vivino.com/thumbs/lZeh5wo3TkeuDZEGrmuIhA_pb_x600.png,ChiantiClassico2018.png
La Sirah 2019,https://www.vivino.com/IT/en/lenzini-la-sirah-2019/w/3893480,https://www.wine-searcher.com/find/lenzini+la+sirah/2019/#t4,https://images.vivino.com/thumbs/TL_3JNdCRkiR_5y7yHteIA_pb_x600.png,LaSirah2019.png
Chiorre Merlot 2016,https://www.vivino.com/IT/en/cantina-canaio-chiorre-merlot-2016/w/6723643,https://www.wine-searcher.com/find/cantina+canaio+chiorre+merlot/2016/#t4,https://images.vivino.com/thumbs/5eWRCJdKQf6irrQyESxsBQ_pb_x600.png,ChiorreMerlot2016.png
Vigna al Mare Cabernet 2016,https://www.vivino.com/IT/en/it-i-mandorli-vigna-al-mare-cabernet-2016/w/3559472,https://www.wine-searcher.com/find/it+i+mandorli+vigna+al+mare+cabernet/2016/#t4,https://images.vivino.com/thumbs/bNu5C8m5TBit_Zvn3NVQYQ_pb_x600.png,VignaalMareCabernet2016.png
Cortaccio Toscana 2000,https://www.vivino.com/IT/en/cafaggio-cortaccio-toscana-2000/w/13818,https://www.wine-searcher.com/find/cafaggio+cortaccio+toscana/2000/#t4,https://images.vivino.com/thumbs/7TB8IznBR3qHbca_xkRVUQ_pb_x600.png,CortaccioToscana2000.png
Brunello di Montalcino 2011,https://www.vivino.com/IT/en/la-rasina-brunello-di-montalcino-2011/w/89797,https://www.wine-searcher.com/find/la+rasina+brunello+di+montalcino/2011/#t4,https://images.vivino.com/thumbs/SHLXfgP2QBCHj1K6OUxtOg_pb_x600.png,BrunellodiMontalcino2011.png
Toscana Torrione 2008,https://www.vivino.com/IT/en/petrolo-toscana-torrione-2008/w/16832,https://www.wine-searcher.com/find/petrolo+toscana+torrione/2008/#t4,https://images.vivino.com/thumbs/APqmRLjlQ5mg8spj2LwguA_pb_x600.png,ToscanaTorrione2008.png
Toscana Nearco 2002,https://www.vivino.com/IT/en/col-d-orcia-toscana-nearco-2002/w/1648388,https://www.wine-searcher.com/find/col+d+orcia+toscana+nearco/2002/#t4,https://images.vivino.com/thumbs/yZo5Mr9ORjCcSHBJ6jGCnw_pb_x600.png,ToscanaNearco2002.png
Vermentino Nero Candia dei Colli Apuani 2004,https://www.vivino.com/IT/en/cima-vermentino-nero-candia-dei-colli-apuani-2004/w/2414463,https://www.wine-searcher.com/find/cima+vermentino+nero+candia+dei+colli+apuani/2004/#t4,https://images.vivino.com/thumbs/f_knezn_Q7C4xZb3OgbwLQ_pb_x600.png,VermentinoNeroCandiadeiColliApuani2004.png
Fortuni Pinot Nero 2010,https://www.vivino.com/IT/en/fortuna-fortuni-pinot-nero-2010/w/1932854,https://www.wine-searcher.com/find/fortuna+fortuni+pinot+nero/2010/#t4,https://images.vivino.com/thumbs/rtkRZHWvSTq98rGLzp0a3w_pb_x600.png,FortuniPinotNero2010.png
Nobile di Montepulciano 2011,https://www.vivino.com/IT/en/salcheto-nobile-di-montepulciano-2011/w/1724530,https://www.wine-searcher.com/find/salcheto+nobile+di+montepulciano/2011/#t4,https://images.vivino.com/thumbs/x8ckjDGfThygYRuPFtu5Sw_pb_x600.png,NobilediMontepulciano2011.png
Ilatraia 2003,https://www.vivino.com/IT/en/brancaia-tuscany-ilatraia-2003/w/12405,https://www.wine-searcher.com/find/brancaia+tuscany+ilatraia/2003/#t4,https://images.vivino.com/thumbs/b5IqZnN0SLKE3LvWMnPtCQ_pb_x600.png,Ilatraia2003.png
Cabernet Sant'Antimo Olmaia 2016,https://www.vivino.com/IT/en/col-d-orcia-cabernet-sant-antimo-olmaia-2016/w/73471,https://www.wine-searcher.com/find/col+d+orcia+cabernet+sant+antimo+olmaia/2016/#t4,https://images.vivino.com/thumbs/WRfsgXC1QlOFKpXk_Ybagg_pb_x600.png,CabernetSant'AntimoOlmaia2016.png
Chianti Classico Riserva 2016,https://www.vivino.com/IT/en/tenuta-perano-chianti-classico-riserva-2016/w/6330061,https://www.wine-searcher.com/find/tenuta+perano+chianti+classico+riserva/2016/#t4,https://images.vivino.com/thumbs/7arBSXFUSwuFSEui2OWLyQ_pb_x600.png,ChiantiClassicoRiserva2016.png
Soraldo Vino Nobile di Montepulciano 2016,https://www.vivino.com/IT/en/de-ricci-soraldo-vino-nobile-di-montepulciano-vino-nobile-di-montepulciano-2016/w/5196506,https://www.wine-searcher.com/find/de+ricci+soraldo+vino+nobile+di+montepulciano+vino+nobile+di+montepulciano/2016/#t4,https://images.vivino.com/thumbs/FBhUiOZ0S12Yh5YbM3aJlQ_pb_x600.png,SoraldoVinoNobilediMontepulciano2016.png
Brunello di Montalcino 2018,https://www.vivino.com/IT/en/fanti-brunello-di-montalcino-2018/w/1169092,https://www.wine-searcher.com/find/fanti+brunello+di+montalcino/2018/#t4,https://images.vivino.com/thumbs/1Qm4_q5VQSmqzBZ8p_yl2g_pb_x600.png,BrunellodiMontalcino2018.png
Campogiovanni Brunello di Montalcino 2017,https://www.vivino.com/IT/en/san-felice-campogiovanni-brunello-di-montalcino-2017/w/1136983,https://www.wine-searcher.com/find/san+felice+campogiovanni+brunello+di+montalcino/2017/#t4,https://images.vivino.com/thumbs/JYEuEpBWTDSW6Fwu0W-N6Q_pb_x600.png,CampogiovanniBrunellodiMontalcino2017.png
Syrah 2019,https://www.vivino.com/IT/en/michele-satta-syrah-2019/w/82722,https://www.wine-searcher.com/find/michele+satta+syrah/2019/#t4,https://images.vivino.com/thumbs/86XccryKTJyMI4oEGNgC3A_pb_x600.png,Syrah2019.png
Il Borgo Toscana 2019,https://www.vivino.com/IT/en/cabreo-il-borgo-toscana-2019/w/1101191,https://www.wine-searcher.com/find/cabreo+il+borgo+toscana/2019/#t4,https://images.vivino.com/thumbs/aPpVB2eMQqqv_7GBWr3svA_pb_x600.png,IlBorgoToscana2019.png
Brunello di Montalcino 2017,https://www.vivino.com/IT/en/tricerchi-brunello-di-montalcino-2017/w/15355,https://www.wine-searcher.com/find/tricerchi+brunello+di+montalcino/2017/#t4,https://images.vivino.com/thumbs/I2AZULWYSF2AQLicvCeUxg_pb_x600.png,BrunellodiMontalcino2017.png
Basilica del Pruneto Merlot 2010,https://www.vivino.com/IT/en/cafaggio-basilica-del-pruneto-merlot-2010/w/3400150,https://www.wine-searcher.com/find/cafaggio+basilica+del+pruneto+merlot/2010/#t4,https://images.vivino.com/thumbs/pTevSB9BQ_WJIdUcgm8u0w_pb_x600.png,BasilicadelPrunetoMerlot2010.png
Rancia Chianti Classico Riserva 2017,https://www.vivino.com/IT/en/it-felsina-rancia-chianti-classico-riserva-2017/w/1137707,https://www.wine-searcher.com/find/it+felsina+rancia+chianti+classico+riserva/2017/#t4,https://images.vivino.com/thumbs/XOxnPmDWRhap3z4-zk7drw_pb_x600.png,RanciaChiantiClassicoRiserva2017.png
Il Segreto di Giuliano 2017,https://www.vivino.com/IT/en/bortolomiol-il-segreto-di-giuliano-2017/w/6969208,https://www.wine-searcher.com/find/bortolomiol+il+segreto+di+giuliano/2017/#t4,https://images.vivino.com/thumbs/xrD9vIACSjmGMUlBO9Ag8g_pb_x600.png,IlSegretodiGiuliano2017.png
Bugialla Chianti Classico Riserva 2020,https://www.vivino.com/IT/en/fattoria-poggerino-bugialla-chianti-classico-riserva-2020/w/1188208,https://www.wine-searcher.com/find/fattoria+poggerino+bugialla+chianti+classico+riserva/2020/#t4,https://images.vivino.com/thumbs/6XEOQObPQzCl3eTXw4LK5g_pb_x600.png,BugiallaChiantiClassicoRiserva2020.png
Nemo Cabernet Sauvignon 2017,https://www.vivino.com/IT/en/castello-di-monsanto-nemo-cabernet-sauvignon-2017/w/4266344,https://www.wine-searcher.com/find/castello+di+monsanto+nemo+cabernet+sauvignon/2017/#t4,https://images.vivino.com/thumbs/WbDcBQPoSoKWCkTHN6l61Q_pb_x600.png,NemoCabernetSauvignon2017.png
Brunello di Montalcino 2018,https://www.vivino.com/IT/en/fagnani-brunello-di-montalcino-2018/w/2589701,https://www.wine-searcher.com/find/fagnani+brunello+di+montalcino/2018/#t4,https://images.vivino.com/thumbs/F04w7kFKQLKKdvaHJAoOKQ_pb_x600.png,BrunellodiMontalcino2018.png
Ottantadue 2019,https://www.vivino.com/IT/en/podere-il-carnasciale-ottantadue-tuscany-2019/w/6273634,https://www.wine-searcher.com/find/podere+il+carnasciale+ottantadue+tuscany/2019/#t4,https://images.vivino.com/thumbs/HLbqvVaYS52MuHXt8L-Yjw_pb_x600.png,Ottantadue2019.png
Poggiarelli Brunello di Montalcino 2010,https://www.vivino.com/IT/en/cortonesi-la-mannella-poggiarelli-brunello-di-montalcino-2010/w/1115207,https://www.wine-searcher.com/find/cortonesi+la+mannella+poggiarelli+brunello+di+montalcino/2010/#t4,https://images.vivino.com/thumbs/-qI8zXkVRxSKusySOLW1TA_pb_x600.png,PoggiarelliBrunellodiMontalcino2010.png
Poggio Valente 2014,https://www.vivino.com/IT/en/fattoria-le-pupille-poggio-valente-tuscany-red-wine-2014/w/82694,https://www.wine-searcher.com/find/fattoria+le+pupille+poggio+valente+tuscany+red+wine/2014/#t4,https://images.vivino.com/thumbs/-JDpXT4sQJSHcJALBCod9g_pb_x600.png,PoggioValente2014.png
Bolgheri Vermentino 2019,https://www.vivino.com/IT/en/grattamacco-bolgheri-vermentino-2019/w/87678,https://www.wine-searcher.com/find/grattamacco+bolgheri+vermentino/2019/#t4,https://images.vivino.com/thumbs/4AG2gR5mR62yd7bx5-kFZQ_pb_x600.png,BolgheriVermentino2019.png
Vigneto Santa Pia Riserva 2018,https://www.vivino.com/IT/en/la-braccesca-vigneto-santa-pia-riserva-2018/w/2765,https://www.wine-searcher.com/find/la+braccesca+vigneto+santa+pia+riserva/2018/#t4,https://images.vivino.com/thumbs/jrjz2OM1S9exmIEHBHCrDg_pb_x600.png,VignetoSantaPiaRiserva2018.png
Piastraia Bolgheri Superiore 2020,https://www.vivino.com/IT/en/michele-satta-piastraia-bolgheri-superiore-2020/w/82728,https://www.wine-searcher.com/find/michele+satta+piastraia+bolgheri+superiore/2020/#t4,https://images.vivino.com/thumbs/a2KRGNh-TWiAMdx_7gtdxg_pb_x600.png,PiastraiaBolgheriSuperiore2020.png
La Pace Gold Label 2015,https://www.vivino.com/IT/en/podere-la-pace-la-pace-gold-label-2015/w/5463543,https://www.wine-searcher.com/find/podere+la+pace+la+pace+gold+label/2015/#t4,https://images.vivino.com/thumbs/6dF50iX7TOqXOHwTjiAUIA_pb_x600.png,LaPaceGoldLabel2015.png
